ATE,Error_ATE,Error_PEHE,Problem
4.019574,0.145298,0.377024,IHDP 424
3.959721,0.088412,0.495912,IHDP 425
5.062052,0.348346,0.821257,IHDP 426
3.293387,0.146429,1.666681,IHDP 427
4.306567,0.198683,0.416132,IHDP 428
3.981822,0.095894,0.61102,IHDP 429
5.199454,0.014763,0.54152,IHDP 430
4.576907,0.125438,1.007816,IHDP 431
4.014548,0.402622,1.133426,IHDP 432
5.590636,0.264496,0.873253,IHDP 433
9.7451,1.173446,25.214824,IHDP 434
3.91084,0.053579,0.361105,IHDP 435
4.291502,0.468747,1.417594,IHDP 436
10.22435,0.245926,1.597364,IHDP 437
4.922349,0.12431,1.352206,IHDP 438
3.48837,0.442539,2.002027,IHDP 439
3.209458,0.448604,6.729164,IHDP 440
3.718254,0.49881,0.776803,IHDP 441
4.354939,0.122291,0.621802,IHDP 442
4.253209,0.080898,0.643672,IHDP 443
3.729984,0.177963,0.495781,IHDP 444
5.618664,0.358101,0.875161,IHDP 445
5.099168,0.003455,1.287803,IHDP 446
4.153354,0.01611,0.351969,IHDP 447
3.316493,0.01268,1.367819,IHDP 448
4.081418,0.055677,1.329666,IHDP 449
4.242427,0.068802,0.584254,IHDP 450
4.637361,0.070387,0.673682,IHDP 451
4.532308,0.167369,1.373551,IHDP 452
4.088621,0.305336,0.458338,IHDP 453
4.002836,0.270972,0.845602,IHDP 454
3.683024,0.231566,1.0213,IHDP 455
3.984479,0.097806,0.338543,IHDP 456
4.634253,0.225816,0.91601,IHDP 457
3.985477,0.013625,1.237539,IHDP 458
4.064663,0.29601,0.814281,IHDP 459
4.112875,0.112973,0.450206,IHDP 460
4.129724,0.146343,0.776388,IHDP 461
3.671723,0.117707,0.721118,IHDP 462
3.57222,0.24379,0.423938,IHDP 463
3.706723,0.152009,0.505475,IHDP 464
3.728413,0.306299,0.914932,IHDP 465
4.871721,0.233174,0.680929,IHDP 466
3.950303,0.030131,0.974573,IHDP 467
9.055004,0.478123,7.671906,IHDP 468
4.498951,0.212336,0.989101,IHDP 469
3.554221,0.026192,0.507258,IHDP 470
4.476153,0.144083,1.054104,IHDP 471
3.625736,0.029009,0.575555,IHDP 472
9.015109,0.43357,12.871836,IHDP 473
4.433179,0.501468,39.037985,IHDP 474
17.431873,0.024397,4.009813,IHDP 475
4.286275,0.235854,0.668141,IHDP 476
4.25405,0.039925,0.351672,IHDP 477
4.059448,0.437445,1.455027,IHDP 478
4.868665,0.313657,1.045444,IHDP 479
1.557666,0.061395,8.877092,IHDP 480
4.345347,0.086404,0.573899,IHDP 481
7.444905,0.037532,1.245645,IHDP 482
4.275838,0.15903,2.523883,IHDP 483
4.106984,0.11402,0.641713,IHDP 484
4.576177,0.264394,0.605426,IHDP 485
3.96863,0.134423,1.330955,IHDP 486
3.823243,0.14768,0.752494,IHDP 487
4.009515,0.375233,1.055179,IHDP 488
5.820833,0.230639,0.728418,IHDP 489
4.00717,0.033694,0.637035,IHDP 490
3.760926,0.091111,0.736255,IHDP 491
5.19779,0.071412,0.880295,IHDP 492
5.047524,0.180484,0.585697,IHDP 493
3.9655,0.018683,0.578351,IHDP 494
4.006717,0.074967,0.445086,IHDP 495
3.64414,0.401121,0.652341,IHDP 496
3.703682,0.058682,0.195328,IHDP 497
1.516552,0.231044,0.981287,IHDP 498
6.741927,0.066868,1.149325,IHDP 499
4.032432,0.294571,0.570016,IHDP 500
3.99078,0.263973,0.634502,IHDP 501
4.05696,0.107971,0.74617,IHDP 502
4.279174,0.273479,0.538358,IHDP 503
3.956059,0.165741,1.45263,IHDP 504
4.302037,0.022555,0.714705,IHDP 505
7.098744,0.116505,2.099067,IHDP 506
3.594859,0.169944,0.888865,IHDP 507
6.455965,0.036321,1.060466,IHDP 508
3.647914,0.346676,0.998155,IHDP 509
4.117298,0.17212,0.672941,IHDP 510
1.163295,1.00603,12.994634,IHDP 511
3.381114,0.042361,1.238334,IHDP 512
3.132084,0.450535,2.394476,IHDP 513
8.017232,0.10288,16.079773,IHDP 514
4.023613,0.051655,0.578623,IHDP 515
10.889104,0.313892,6.820661,IHDP 516
4.386577,0.090447,0.672515,IHDP 517
5.152243,0.17407,0.873486,IHDP 518
3.998957,0.346791,0.346979,IHDP 519
4.202021,0.09684,0.32242,IHDP 520
4.546992,0.229527,0.718384,IHDP 521
7.205437,0.426101,3.142029,IHDP 522
4.100003,0.391375,0.991886,IHDP 523
5.564155,0.221201,1.76038,IHDP 524
3.961187,0.445737,0.549268,IHDP 525
3.922372,0.026474,0.575423,IHDP 526
3.666779,0.037028,0.380214,IHDP 527
4.080978,0.376589,0.739902,IHDP 528
4.239037,0.331399,1.221472,IHDP 529
4.276451,0.022988,1.11145,IHDP 530
4.194583,0.255367,0.854579,IHDP 531
4.145627,0.221287,0.869317,IHDP 532
4.018788,0.055144,0.636171,IHDP 533
4.016957,0.290938,0.74794,IHDP 534
4.53559,0.302006,0.891235,IHDP 535
4.795425,0.076558,1.938172,IHDP 536
3.998326,0.137467,0.570445,IHDP 537
6.836235,0.286283,1.092614,IHDP 538
4.020142,0.234481,0.807414,IHDP 539
4.027783,0.008606,1.112036,IHDP 540
6.722059,0.188836,3.782183,IHDP 541
3.996629,0.204856,0.57096,IHDP 542
4.139847,0.189642,0.774434,IHDP 543
3.374866,0.002825,0.560573,IHDP 544
4.080689,0.008615,0.266277,IHDP 545
3.841677,0.242857,1.02389,IHDP 546
3.570799,0.311275,0.414421,IHDP 547
3.754618,0.280579,0.817258,IHDP 548
4.081547,0.355833,1.028723,IHDP 549
4.015217,0.033993,0.285562,IHDP 550
3.269589,0.234891,0.701566,IHDP 551
5.15471,0.175397,0.604442,IHDP 552
6.157284,0.019452,3.682166,IHDP 553
3.999185,0.08173,0.591827,IHDP 554
4.609062,0.555595,0.979333,IHDP 555
3.890748,0.48043,0.590808,IHDP 556
3.949429,0.085072,0.896433,IHDP 557
4.606179,0.208617,0.427759,IHDP 558
4.216016,0.326924,1.049134,IHDP 559
3.369394,0.025646,0.7082,IHDP 560
4.330683,0.124716,0.60533,IHDP 561
4.898163,0.348456,0.827081,IHDP 562
3.546638,0.15388,0.604579,IHDP 563
3.382015,0.03294,1.176098,IHDP 564
4.885822,0.057525,0.739877,IHDP 565
4.81859,0.01531,2.128574,IHDP 566
3.622562,0.092378,0.633736,IHDP 567
3.907024,0.37151,0.925677,IHDP 568
5.033784,0.010512,1.036534,IHDP 569
3.922057,0.121239,0.472407,IHDP 570
4.166453,0.181662,0.437819,IHDP 571
4.084237,0.427925,0.715922,IHDP 572
4.054365,0.141387,0.39006,IHDP 573
3.037307,0.077033,3.572864,IHDP 574
8.869713,0.886456,18.068144,IHDP 575
3.959693,0.21008,0.821832,IHDP 576
3.050253,0.359026,1.310604,IHDP 577
3.765867,0.358237,0.509673,IHDP 578
3.996139,0.11332,0.516344,IHDP 579
5.580603,0.325383,0.679713,IHDP 580
3.878686,0.044196,0.371311,IHDP 581
4.439105,0.2567,2.282356,IHDP 582
4.135261,0.014681,0.209922,IHDP 583
4.487806,0.051783,0.655534,IHDP 584
3.978993,0.074051,0.217051,IHDP 585
4.722149,0.185181,0.490018,IHDP 586
4.156268,0.160069,0.461392,IHDP 587
-4.637176,2.566524,290.175935,IHDP 588
4.243372,0.041313,0.933443,IHDP 589
3.254247,0.45803,1.525601,IHDP 590
5.442333,0.243277,0.851575,IHDP 591
4.534311,0.271718,0.564336,IHDP 592
4.080917,0.18835,0.61648,IHDP 593
2.636799,0.753162,3.892875,IHDP 594
3.633806,0.161561,1.050879,IHDP 595
4.373752,0.086179,0.659451,IHDP 596
4.037209,0.246109,0.55104,IHDP 597
4.01534,0.378387,0.910215,IHDP 598
3.889182,0.249221,1.082018,IHDP 599
5.826061,0.167598,1.806967,IHDP 600
4.807439,0.328303,0.864907,IHDP 601
3.696565,0.11853,0.418566,IHDP 602
4.086471,0.022957,0.445185,IHDP 603
4.233245,0.006062,0.726185,IHDP 604
3.930943,0.22787,0.308154,IHDP 605
3.928041,0.059075,0.455045,IHDP 606
3.897389,0.274061,0.522199,IHDP 607
6.287421,0.429127,0.805321,IHDP 608
3.971515,0.456751,0.96486,IHDP 609
3.98038,0.033825,0.673668,IHDP 610
4.054829,0.074611,0.546549,IHDP 611
5.114136,0.028884,1.293592,IHDP 612
3.428223,0.068973,0.779962,IHDP 613
3.938097,0.172973,0.830245,IHDP 614
4.299617,0.109338,0.521793,IHDP 615
5.002321,0.290146,0.799243,IHDP 616
4.204315,0.266944,0.434745,IHDP 617
