ATE,Error_ATE,Error_PEHE,Problem
4.030549,0.051553999999999996,0.619512,IHDP 0
3.959626,0.262416,0.500628,IHDP 1
3.997861,0.107102,0.675996,IHDP 2
4.44431,0.29265599999999997,0.419878,IHDP 3
4.2625470000000005,0.075173,0.472166,IHDP 4
3.937132,0.153915,0.497612,IHDP 5
3.9585,0.183319,0.469688,IHDP 6
3.711442,0.21898299999999998,0.651791,IHDP 7
12.825092999999999,0.121555,4.540507,IHDP 8
2.778521,0.004626,0.598938,IHDP 9
3.893408,0.231046,0.5299,IHDP 10
4.893555,0.08028099999999999,0.594277,IHDP 11
14.549109,1.4561684673957354,11.772477224482525,IHDP 12
3.819642,0.240206,0.44883599999999996,IHDP 13
3.920643,0.182925,0.534795,IHDP 14
4.53679,0.041326999999999996,0.38517199999999996,IHDP 15
3.8575480000000004,0.181991,0.636416,IHDP 16
3.4977769999999997,0.448046,0.825519,IHDP 17
3.650291,0.17879,0.85126,IHDP 18
4.158551,0.06332,0.378472,IHDP 19
2.62605,0.794139,1.376383,IHDP 20
4.047626999999999,0.19086199999999998,0.45254099999999997,IHDP 21
3.8009209999999998,0.416965,1.216499,IHDP 22
4.057528,0.058509000000000005,1.203103,IHDP 23
4.639481,0.264664,0.46804700000000005,IHDP 24
7.13922,0.161946,2.1198930000000002,IHDP 25
3.780237,0.27179200000000003,0.324403,IHDP 26
9.635893,1.0482264130960317,29.409870364156898,IHDP 27
4.061815,0.24257199999999998,0.615208,IHDP 28
4.410239,0.090416,0.708533,IHDP 29
4.722614,0.256523,0.368243,IHDP 30
3.9247629999999996,0.03294,0.387336,IHDP 31
4.189694,0.320407,0.554994,IHDP 32
-0.8400190000000001,0.6732576472071511,70.78985147541938,IHDP 33
4.606642,0.015040000000000001,0.426777,IHDP 34
4.495566,0.010875,0.666775,IHDP 35
0.904956,0.37640300000000004,1.2580790000000002,IHDP 36
4.41231,0.305263,0.661319,IHDP 37
7.337631,0.325346,0.797519,IHDP 38
3.510525,0.031541,1.7566849999999998,IHDP 39
4.349574,0.18193399999999998,0.312197,IHDP 40
3.8652870000000004,0.403565,0.550395,IHDP 41
4.413547,0.30463,0.532198,IHDP 42
3.971858,0.07241,0.493867,IHDP 43
2.860818,0.056502,0.383378,IHDP 44
4.454119,0.048174,0.200321,IHDP 45
5.273077,0.36590100000000003,0.773098,IHDP 46
3.817628,0.10418,0.6117640000000001,IHDP 47
4.3752260000000005,0.24663000000000002,0.72095,IHDP 48
3.9601089999999997,0.164225,0.263258,IHDP 49
4.468,0.173208,0.335556,IHDP 50
4.4439839999999995,0.21956799999999999,0.349544,IHDP 51
5.184143,0.41488100000000006,2.061137,IHDP 52
2.9342900000000003,0.44858000000000003,2.360147,IHDP 53
3.712252,0.190363,0.716583,IHDP 54
4.0445,0.273221,0.387739,IHDP 55
4.082733,0.215581,0.24881799999999998,IHDP 56
4.513344,0.12845299999999998,0.429279,IHDP 57
4.181243,0.184863,0.420497,IHDP 58
1.9812040000000002,0.21784,8.932613,IHDP 59
4.071497,0.001761,0.41355,IHDP 60
4.201033,0.056055999999999995,0.348381,IHDP 61
4.368132,0.16346,0.67929,IHDP 62
2.854048,0.030919,0.47505200000000003,IHDP 63
3.049914,0.11277000000000001,1.1873790000000002,IHDP 64
4.067646,0.10659400000000001,0.37635599999999997,IHDP 65
4.024227,0.016501,0.460787,IHDP 66
12.935839999999999,0.09681467944724644,6.327329101139134,IHDP 67
3.9065760000000003,0.11345899999999999,0.5680310000000001,IHDP 68
3.9969419999999998,0.14671800000000002,0.518176,IHDP 69
5.2851230000000005,0.158175,1.137284,IHDP 70
3.9939690000000003,0.240844,0.267971,IHDP 71
3.879233,0.09201000000000001,0.424389,IHDP 72
4.134216,0.137705,0.48473900000000003,IHDP 73
4.015646,0.141461,0.349369,IHDP 74
4.527299,0.305526,0.701493,IHDP 75
4.29294,0.491356,0.866002,IHDP 76
3.9954050000000003,0.038958,0.186292,IHDP 77
4.242205,0.102826,0.44876400000000005,IHDP 78
3.9963480000000002,0.16095299999999998,0.32408400000000004,IHDP 79
12.053617,1.8748346761426593,11.779219491108606,IHDP 80
1.7708240000000002,0.23116199999999998,8.046987,IHDP 81
3.702904,0.5640890000000001,0.99444,IHDP 82
2.611181,0.543086,20.52704,IHDP 83
-2.5002150000000003,0.320728,15.788854,IHDP 84
3.711785,0.14601504943128127,3.329013731593421,IHDP 85
4.898358999999999,0.22478,0.7329100000000001,IHDP 86
3.9879339999999996,0.206958,0.41877299999999995,IHDP 87
3.532426,0.056813,0.464642,IHDP 88
3.6789989999999997,0.22217699999999999,0.686582,IHDP 89
3.927142,0.168357,0.7824270000000001,IHDP 90
3.147813,0.387098,1.152563,IHDP 91
6.444968,0.004633,2.0749419999999996,IHDP 92
4.269753,0.009944,0.452322,IHDP 93
4.248175,0.16331199999999998,0.32389,IHDP 94
4.26584,0.195698,0.622885,IHDP 95
4.074618,0.18746300000000002,0.666872,IHDP 96
7.039075,0.651555,1.7032599999999998,IHDP 97
4.446197,0.06783,0.441701,IHDP 98
4.106267,0.12802,0.6712239999999999,IHDP 99
5.362337999999999,0.45820900000000003,0.918334,IHDP 100
4.175841999999999,0.081228,0.61948,IHDP 101
4.002052,0.085549,0.21044699999999997,IHDP 102
3.930538,0.050384,0.521883,IHDP 103
4.423826999999999,0.309162,0.608215,IHDP 104
3.6622239999999997,0.19306900000000002,0.310919,IHDP 105
3.668306,0.094943,0.316736,IHDP 106
12.157211,0.6998416558861809,5.084656321723099,IHDP 107
5.07442,0.144029,0.857456,IHDP 108
5.592436,0.40110100000000004,0.9309430000000001,IHDP 109
5.168506,0.349127,0.955284,IHDP 110
5.6919949999999995,0.023523,1.106482,IHDP 111
5.734751,0.242585,0.9917440000000001,IHDP 112
4.176036,0.007829000000000001,0.533824,IHDP 113
3.350344,0.068388,1.491064,IHDP 114
4.299654,0.42260699999999995,0.8155140000000001,IHDP 115
3.106468,0.026974,0.296008,IHDP 116
3.6752860000000003,0.09024,0.583971,IHDP 117
4.998965,0.452359,2.25143,IHDP 118
4.837312,0.033878,0.793104,IHDP 119
4.241976,0.302292,0.524367,IHDP 120
3.88325,0.07083099999999999,0.376282,IHDP 121
5.805628,0.193432,0.737207,IHDP 122
5.886675,0.034599,0.751322,IHDP 123
4.201421,0.297025,0.772193,IHDP 124
7.7021690000000005,0.219575,1.6776229999999999,IHDP 125
5.899665,0.063207,0.390687,IHDP 126
4.472835,0.041154,0.368743,IHDP 127
3.982415,0.10566099999999999,0.9349459999999999,IHDP 128
3.048122,0.512187,8.25521,IHDP 129
4.012044,0.002303,0.388835,IHDP 130
3.890646,0.122993,0.658829,IHDP 131
10.197094,0.8732275877404045,10.78488812491612,IHDP 132
3.173098,0.22175,0.800292,IHDP 133
4.116704,0.20593899999999998,0.761109,IHDP 134
5.061204,0.23990300000000003,0.688415,IHDP 135
2.509995,0.670003,1.8454689999999998,IHDP 136
3.963201,0.066054,0.33173,IHDP 137
3.9797550000000004,0.19953800000000002,0.619579,IHDP 138
4.369091,0.075792,0.315013,IHDP 139
3.8073599999999996,0.16719,0.444884,IHDP 140
3.941132,0.23085,1.083749,IHDP 141
8.092303,0.473358,19.165889,IHDP 142
4.036041,0.152923,0.514943,IHDP 143
3.871694,0.159606,0.575018,IHDP 144
3.696711,0.10301600000000001,1.490316,IHDP 145
8.825768,0.174619,2.708691,IHDP 146
4.224583999999999,0.157915,0.722788,IHDP 147
7.518511,1.024958,19.053711,IHDP 148
4.127271,0.11931300000000002,0.463479,IHDP 149
5.406162999999999,0.033311,0.385819,IHDP 150
4.807840000000001,0.178049,1.394827,IHDP 151
5.199054,0.040392000000000004,0.620798,IHDP 152
3.6839459999999997,0.110784,0.798632,IHDP 153
4.346638,0.025528,0.694227,IHDP 154
4.157805000000001,0.040476,0.564145,IHDP 155
7.098464999999999,0.231909,1.296943,IHDP 156
4.328869999999999,0.066082,0.4846,IHDP 157
3.992396,0.11816099999999999,0.486874,IHDP 158
4.554703,0.278277,0.748528,IHDP 159
3.7420690000000003,0.133242,0.39038,IHDP 160
3.973986,0.105553,0.418254,IHDP 161
2.7736709999999998,0.047575,0.539924,IHDP 162
3.9888410000000003,0.049491,0.235648,IHDP 163
5.038401,0.214167,0.9590190000000001,IHDP 164
4.233397,0.009419,1.993755,IHDP 165
4.049391,0.0010710000000000001,0.47103199999999995,IHDP 166
4.5471010000000005,0.149123,0.360618,IHDP 167
4.454127,0.079791,0.46676999999999996,IHDP 168
4.803743,0.01655,0.524927,IHDP 169
3.730067,0.170713,1.182888,IHDP 170
4.036561,0.013888,0.355404,IHDP 171
4.394657,0.055955,0.456646,IHDP 172
3.8507949999999997,0.211403,0.32345799999999997,IHDP 173
4.033526,0.03785,0.40156,IHDP 174
4.591759,0.163262,0.5680189999999999,IHDP 175
3.7902519999999997,0.013151,0.7522,IHDP 176
3.955224,0.119434,0.366618,IHDP 177
4.5605150000000005,0.071328,0.33471799999999996,IHDP 178
6.662647,0.16632,2.044117,IHDP 179
4.1485769999999995,0.040419,1.7029,IHDP 180
3.914757,0.214869,0.287773,IHDP 181
4.473739,0.28849400000000003,0.380846,IHDP 182
5.723733,0.275804,1.229377,IHDP 183
3.9717849999999997,0.030239999999999996,0.23421799999999998,IHDP 184
4.00889,0.204203,0.44371099999999997,IHDP 185
4.274753,0.026174,0.579052,IHDP 186
3.755724,0.133494,0.47609300000000004,IHDP 187
5.106001999999999,0.157648,0.92063,IHDP 188
3.851978,0.180583,0.891926,IHDP 189
3.755146,0.198397,0.6407390000000001,IHDP 190
4.15721,0.22087199999999999,0.44117399999999996,IHDP 191
4.008079,0.084398,0.43261000000000005,IHDP 192
3.961347,0.206683,0.42223299999999997,IHDP 193
4.239872,0.447446,0.8228610000000001,IHDP 194
3.843686,0.064351,0.326552,IHDP 195
4.2515019999999994,0.019042,0.45910200000000007,IHDP 196
4.167695,0.649763,0.8651629999999999,IHDP 197
5.985832,0.258722,1.289631,IHDP 198
4.328186,0.45413400000000004,0.569369,IHDP 199
4.143633,0.080791,0.584384,IHDP 200
4.205082,0.006519,0.189777,IHDP 201
4.149438,0.18018599999999999,0.507605,IHDP 202
3.906648,0.055409,0.378334,IHDP 203
4.6876940000000005,0.017834,0.569642,IHDP 204
3.763087,0.129961,0.694624,IHDP 205
4.223829,0.125718,0.193301,IHDP 206
4.214217,0.132535,1.081976,IHDP 207
2.1058169999999996,0.307452,4.338893,IHDP 208
10.668377,0.46914339599424354,5.405646775688931,IHDP 209
6.416279,0.5582600000000001,1.448202,IHDP 210
3.957768,0.19428800000000002,0.61715,IHDP 211
3.9875199999999995,0.248048,0.5548310000000001,IHDP 212
4.183823,0.204708,0.35441300000000003,IHDP 213
3.6503870000000003,0.170085,0.44862399999999997,IHDP 214
4.160511,0.24646700000000002,0.398646,IHDP 215
3.994832,0.046348,0.392047,IHDP 216
3.501728,0.48100000000000004,3.60978,IHDP 217
11.583535000000001,3.6001921568542814,101.80582277230937,IHDP 218
6.363932,0.323694,3.3275019999999995,IHDP 219
4.109952,0.222898,0.37921,IHDP 220
4.12308,0.318683,0.8342360000000001,IHDP 221
